event_id,device_id,event_type,event_value,event_ts,payload
e_129,d_7366b751,telemetry,see_payload,2024-01-25T08:28:37.000Z,"{""metadata"": {""dsn"": ""ACE73EB1ED-4""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_130,d_3a281f0f,telemetry,see_payload,2024-01-22T01:26:11.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 60}, {""code"": ""temp_value"", ""value"": 835}]}"
e_131,d_e9e5b565,telemetry,see_payload,2024-01-12T00:54:59.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC92195B9A-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_132,d_bd443719,telemetry,see_payload,2024-01-03T21:16:49.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_133,d_414d391c,telemetry,see_payload,2024-01-09T15:13:43.000Z,"{""metadata"": {""dsn"": ""AC7BBCEF0D-2""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_134,d_892156e7,telemetry,see_payload,2024-02-01T09:22:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_135,d_de3f2763,telemetry,see_payload,2024-01-27T07:58:42.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 259}, {""code"": ""temp_value"", ""value"": 382}]}"
e_136,d_1f43930f,telemetry,see_payload,2024-01-07T05:32:36.000Z,"{""metadata"": {""dsn"": ""AC7D07F1E1-E""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_137,d_981936e3,telemetry,see_payload,2024-01-24T18:17:15.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC9529ACD3-D""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 25.5, ""scale"": ""C""}}"
e_138,d_dc317d0f,telemetry,see_payload,2024-01-25T19:39:23.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_139,d_f6fe781d,telemetry,see_payload,2024-01-30T07:31:35.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_140,d_db118ec1,telemetry,see_payload,2024-01-09T10:44:55.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACC15D1E78-D""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_141,d_8020fc84,telemetry,see_payload,2024-01-20T13:53:42.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_142,d_f4b227f4,telemetry,see_payload,2024-01-04T12:02:28.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 518}, {""code"": ""temp_value"", ""value"": 813}]}"
e_143,d_fa6df1a2,telemetry,see_payload,2024-01-17T21:30:53.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 88}, {""code"": ""cur_current"", ""value"": 65}, {""code"": ""cur_power"", ""value"": 380}, {""code"": ""cur_voltage"", ""value"": 1120}]}"
e_144,d_98af36d7,telemetry,see_payload,2024-01-29T17:40:11.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 747}, {""code"": ""temp_value"", ""value"": 772}]}"
e_145,d_8230035a,telemetry,see_payload,2024-01-29T20:50:11.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_146,d_fa979543,telemetry,see_payload,2024-02-01T08:43:09.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACECB9FF5D-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_147,d_ed948d0c,telemetry,see_payload,2024-01-18T02:24:03.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 580}, {""code"": ""temp_value"", ""value"": 108}]}"
e_148,d_be0fe25f,telemetry,see_payload,2024-01-11T05:13:59.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 73}, {""code"": ""cur_current"", ""value"": 1849}, {""code"": ""cur_power"", ""value"": 1770}, {""code"": ""cur_voltage"", ""value"": 1250}]}"
e_149,d_fddd9d33,telemetry,see_payload,2024-01-22T20:50:11.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC5105BE96-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_150,d_d5a3a289,telemetry,see_payload,2024-01-07T06:27:36.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 819}, {""code"": ""temp_value"", ""value"": 122}]}"
e_151,d_29401393,telemetry,see_payload,2024-01-26T06:38:39.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_152,d_e153f829,telemetry,see_payload,2024-01-18T09:17:18.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC2F257569-B""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.8, ""scale"": ""C""}}"
e_153,d_515e92b1,telemetry,see_payload,2024-01-26T11:14:55.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC29DBDF32-D""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 20.0, ""scale"": ""C""}}"
e_154,d_ec7c6ceb,telemetry,see_payload,2024-01-25T02:07:52.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACCBE0E403-E""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 21.1, ""scale"": ""C""}}"
e_155,d_8cc70ad2,telemetry,see_payload,2024-02-06T12:46:44.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACF2DCAB53-9""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_156,d_7e436e8d,telemetry,see_payload,2024-01-22T07:23:47.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 6}, {""code"": ""cur_current"", ""value"": 995}, {""code"": ""cur_power"", ""value"": 1730}, {""code"": ""cur_voltage"", ""value"": 1237}]}"
e_157,d_26213c2d,telemetry,see_payload,2024-02-01T10:36:26.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 691}, {""code"": ""temp_value"", ""value"": 164}]}"
e_158,d_7e62360f,telemetry,see_payload,2024-01-18T12:27:41.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACD1AF2887-B""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_159,d_3a022f0b,telemetry,see_payload,2024-01-01T00:20:50.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 17}, {""code"": ""cur_current"", ""value"": 61}, {""code"": ""cur_power"", ""value"": 510}, {""code"": ""cur_voltage"", ""value"": 1232}]}"
e_160,d_502f0068,telemetry,see_payload,2024-01-11T06:02:37.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC35B00BAA-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_161,d_3a281f0f,telemetry,see_payload,2024-01-06T05:45:46.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 417}, {""code"": ""temp_value"", ""value"": 657}]}"
e_162,d_e6c262f2,telemetry,see_payload,2024-01-16T12:40:37.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACED985AF6-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_163,d_b7443035,telemetry,see_payload,2024-02-07T19:24:14.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_164,d_7a84e229,telemetry,see_payload,2024-02-04T07:18:48.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_165,d_aa70926e,telemetry,see_payload,2024-01-28T13:31:17.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_166,d_d090a20f,telemetry,see_payload,2024-01-09T06:35:05.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_167,d_5930f8be,telemetry,see_payload,2024-01-02T12:14:12.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 519}, {""code"": ""temp_value"", ""value"": 112}]}"
e_168,d_db3d225f,telemetry,see_payload,2024-01-16T01:09:02.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC74F9C4B2-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_169,d_a6990287,telemetry,see_payload,2024-01-26T02:42:59.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_170,d_f09c9250,telemetry,see_payload,2024-01-29T05:09:21.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC7E937C89-E""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 24.8, ""scale"": ""C""}}"
e_171,d_da36c05b,telemetry,see_payload,2024-01-31T02:20:37.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 145}, {""code"": ""temp_value"", ""value"": 138}]}"
e_172,d_90168728,telemetry,see_payload,2024-01-15T22:03:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_173,d_c05fbc1f,telemetry,see_payload,2024-01-03T18:45:32.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_174,d_5df32de9,telemetry,see_payload,2024-01-22T22:20:56.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_175,d_056bd7b2,telemetry,see_payload,2024-01-04T01:26:50.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_176,d_f4abcb9e,telemetry,see_payload,2024-02-02T22:28:38.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_177,d_41547cfb,telemetry,see_payload,2024-01-28T11:35:55.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_178,d_61493a15,telemetry,see_payload,2024-01-01T12:08:12.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_179,d_1d982cc0,telemetry,see_payload,2024-01-28T18:55:56.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_180,d_664e01b3,telemetry,see_payload,2024-01-26T10:34:20.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_181,d_4946cfff,telemetry,see_payload,2024-01-02T04:44:28.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_182,d_d71348b7,telemetry,see_payload,2024-01-13T14:26:38.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACC080D6D8-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_183,d_7ea3fd00,telemetry,see_payload,2024-01-08T06:38:19.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACF0890AE9-6""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 21.8, ""scale"": ""C""}}"
e_184,d_f4abcb9e,telemetry,see_payload,2024-01-01T20:41:41.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_185,d_91de0799,telemetry,see_payload,2024-01-06T23:29:33.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC6F1C0277-C""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_186,d_e4f45dfc,telemetry,see_payload,2024-01-26T05:04:10.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_187,d_29401393,telemetry,see_payload,2024-01-12T17:43:22.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_188,d_250e50e2,telemetry,see_payload,2024-01-21T17:20:47.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 917}, {""code"": ""temp_value"", ""value"": 372}]}"
e_189,d_7de02746,telemetry,see_payload,2024-02-03T02:22:33.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 838}, {""code"": ""temp_value"", ""value"": 597}]}"
e_190,d_d2fdac1a,telemetry,see_payload,2024-02-03T10:55:51.000Z,"{""metadata"": {""dsn"": ""AC4F31FB7A-3""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_191,d_d03cefa2,telemetry,see_payload,2024-01-07T04:12:33.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACCED7B79A-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_192,d_f4abcb9e,telemetry,see_payload,2024-01-23T13:12:50.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_193,d_f4abcb9e,telemetry,see_payload,2024-01-09T13:57:21.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_194,d_03207239,telemetry,see_payload,2024-02-06T14:46:28.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 5}, {""code"": ""cur_current"", ""value"": 486}, {""code"": ""cur_power"", ""value"": 1710}, {""code"": ""cur_voltage"", ""value"": 1195}]}"
e_195,d_0e14d5e2,telemetry,see_payload,2024-01-26T11:46:11.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC2B6EF99F-E""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 18.2, ""scale"": ""C""}}"
e_196,d_ad5e8078,telemetry,see_payload,2024-01-09T00:31:21.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_197,d_cfa2693d,telemetry,see_payload,2024-01-02T05:13:42.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC8B4C0309-4""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 23.3, ""scale"": ""C""}}"
e_198,d_38210fc6,telemetry,see_payload,2024-01-06T18:46:53.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 45}, {""code"": ""cur_current"", ""value"": 899}, {""code"": ""cur_power"", ""value"": 360}, {""code"": ""cur_voltage"", ""value"": 1179}]}"
e_199,d_2e0bd779,telemetry,see_payload,2024-02-01T07:47:05.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACA03ECD28-6""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 24.7, ""scale"": ""C""}}"
e_200,d_7366b751,telemetry,see_payload,2024-01-16T09:35:20.000Z,"{""metadata"": {""dsn"": ""ACFD71AECA-1""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_201,d_535956f5,telemetry,see_payload,2024-01-29T00:00:57.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 20}, {""code"": ""cur_current"", ""value"": 81}, {""code"": ""cur_power"", ""value"": 880}, {""code"": ""cur_voltage"", ""value"": 1134}]}"
e_202,d_33eb49fb,telemetry,see_payload,2024-01-31T14:18:43.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC71EA772E-8""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_203,d_f4abcb9e,telemetry,see_payload,2024-01-05T19:30:19.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_204,d_a0218479,telemetry,see_payload,2024-01-18T07:44:21.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 372}, {""code"": ""temp_value"", ""value"": 892}]}"
e_205,d_0505afb3,telemetry,see_payload,2024-01-18T07:02:08.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC38CB332F-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_206,d_c6ddbe47,telemetry,see_payload,2024-01-26T10:45:42.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 30}, {""code"": ""cur_current"", ""value"": 885}, {""code"": ""cur_power"", ""value"": 280}, {""code"": ""cur_voltage"", ""value"": 1250}]}"
e_207,d_a8703581,telemetry,see_payload,2024-01-18T02:17:05.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC8EECAFB3-9""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_208,d_414d391c,telemetry,see_payload,2024-01-12T16:16:51.000Z,"{""metadata"": {""dsn"": ""ACA5A01688-8""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_209,d_a0fd2de5,telemetry,see_payload,2024-01-23T17:20:49.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_210,d_cbeede04,telemetry,see_payload,2024-01-25T06:52:37.000Z,"{""metadata"": {""dsn"": ""AC692DBE3B-9""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_211,d_c05fbc1f,telemetry,see_payload,2024-01-17T22:21:03.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_212,d_4306539f,telemetry,see_payload,2024-02-06T03:09:55.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACAEA88258-9""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_213,d_f62d98d7,telemetry,see_payload,2024-02-04T07:57:02.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_214,d_f76708d7,telemetry,see_payload,2024-01-16T09:55:42.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 46}, {""code"": ""cur_current"", ""value"": 1617}, {""code"": ""cur_power"", ""value"": 1380}, {""code"": ""cur_voltage"", ""value"": 1137}]}"
e_215,d_664e01b3,telemetry,see_payload,2024-01-24T02:22:34.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_216,d_8b079322,telemetry,see_payload,2024-01-24T01:25:08.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 30}, {""code"": ""cur_current"", ""value"": 1339}, {""code"": ""cur_power"", ""value"": 380}, {""code"": ""cur_voltage"", ""value"": 1235}]}"
e_217,d_b30e51b0,telemetry,see_payload,2024-01-28T14:36:33.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 72}, {""code"": ""cur_current"", ""value"": 1691}, {""code"": ""cur_power"", ""value"": 620}, {""code"": ""cur_voltage"", ""value"": 1154}]}"
e_218,d_943d8688,telemetry,see_payload,2024-01-29T20:01:06.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 627}, {""code"": ""temp_value"", ""value"": 6}]}"
e_219,d_f6fe781d,telemetry,see_payload,2024-01-24T17:03:46.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_220,d_f4abcb9e,telemetry,see_payload,2024-01-15T02:01:04.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_221,d_7de02746,telemetry,see_payload,2024-02-05T00:49:49.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 285}, {""code"": ""temp_value"", ""value"": 942}]}"
e_222,d_a747bd2e,telemetry,see_payload,2024-01-14T20:59:41.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC806CFE13-A""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 19.8, ""scale"": ""C""}}"
e_223,d_79181460,telemetry,see_payload,2024-02-04T13:03:36.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC0962B0BF-1""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 21.0, ""scale"": ""C""}}"
e_224,d_1b4dc438,telemetry,see_payload,2024-01-23T22:44:08.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACE7EF30AA-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_225,d_b3a908ed,telemetry,see_payload,2024-01-12T22:34:49.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC37A3A820-B""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 24.1, ""scale"": ""C""}}"
e_226,d_c3644e9b,telemetry,see_payload,2024-02-01T21:16:28.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_227,d_f4abcb9e,telemetry,see_payload,2024-01-13T08:45:07.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_228,d_79213188,telemetry,see_payload,2024-01-03T15:42:47.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACEFD3C8F6-E""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_229,d_0c797082,telemetry,see_payload,2024-02-03T03:13:25.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 162}, {""code"": ""temp_value"", ""value"": 448}]}"
e_230,d_f4abcb9e,telemetry,see_payload,2024-02-05T03:38:25.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
